"","year","district","college","postgrad","birth","age","legal","business","management","yrsmilitary","protestant","catholic","white","black","hispanic","marryyes","yrselect","privatepost","publicpost","highpost","lowpost","gdp01","yrsparty","taxreturn","numberofjobs","leadership","chair","rules","approp","fintax","agriculture","judiciary","education","health","effectivescore","deltajobs","speaker","majld","majpty","ethicsviol","ethicscmte","board","binboard","female","aide","council","mayor","commish","applocal","appstate","locparty","statparty","prelect","prapp","prparty","tenure","prexp","memberid","votemarg"
"768",1998,59,1,0,1951,47,0,0,1,4,1,0,0,1,0,0,6,0,1,1,1,760791.1875,0,0,2,0,0,0,1,0,0,0,0,0,1.52490735781584,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,6,0,4008,1
"769",1999,59,1,0,1951,48,0,0,1,4,1,0,0,1,0,0,6,0,1,1,1,795146.3125,0,0,2,1,0,1,0,0,0,0,0,0,1.14226140088964,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,7,0,4008,1
"770",2000,59,1,0,1951,49,0,0,1,4,1,0,0,1,0,0,6,0,1,1,1,796050.75,0,0,2,1,0,1,1,0,0,0,0,0,0.100427663505093,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,8,0,4008,1
"771",1993,78,1,1,1950,43,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,750778.099229007,0,0,5.37068628886066,0,0,0,0,0,1,0,0,0,1.57160341122064,1.05071990954302,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,4010,0.503790020942688
"772",1994,78,1,1,1950,44,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,744548.31031578,0,1,5.00653177531274,0,0,0,0,0,1,0,0,0,1.23107262044864,-0.32858354667148,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,2,1,4010,0.503790020942688
"773",1995,78,1,1,1950,45,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,639719.75,0,0,4,0,0,1,1,0,1,0,0,0,-1.10605330226506,-0.208254720428955,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,3,1,4010,1
"774",1996,78,1,1,1950,46,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,661112.3125,0,0,3,0,0,0,1,1,1,0,0,0,-0.362311697923391,-1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,4,1,4010,1
"775",1997,78,1,1,1950,47,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,702990.5,0,0,2,0,0,0,1,0,0,0,0,0,0.206882079300982,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,5,1,4010,1
"776",1998,78,1,1,1950,48,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,760791.1875,0,0,2,0,0,0,0,0,0,0,0,0,-0.204166791825093,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,6,1,4010,1
"777",1999,78,1,1,1950,49,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,795146.3125,0,0,2,0,0,0,1,0,0,0,0,0,0.380753800296547,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,7,1,4010,0.565235018730164
"778",2000,78,1,1,1950,50,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,796050.75,0,0,1,0,0,0,0,0,0,0,0,0,1.14033691790849,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,8,1,4010,0.565235018730164
"779",1993,109,1,1,1955,38,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,697677.901322788,9,0,0.436314867420796,0,0,0,0,0,0,0,0,0,0.187256711347953,-1.33167140729971,0,0,1,0,0,10,1,0,0,0,0,0,1,0,1,0,1,1,0,1,1,4011,0.84806901216507
"780",1994,109,1,1,1955,39,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,658875.668956655,9,0,5.96695609831915,0,0,1,0,0,0,0,0,0,-0.0328095240943047,0.00359748048305163,0,0,1,0,0,10,1,0,0,0,0,0,1,0,1,0,1,1,0,2,1,4011,0.84806901216507
"781",1995,109,1,1,1955,40,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,639719.75,9,0,2,0,0,0,0,0,0,0,1,0,-0.0818096206041494,-0.312402660707111,0,0,1,0,0,10,1,0,0,0,0,0,1,0,1,0,1,1,0,3,1,4011,1
"782",1996,109,1,1,1955,41,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,661112.3125,9,0,2,0,0,0,1,1,0,0,1,0,0.389913273770645,0,0,0,1,0,0,10,1,0,0,0,0,0,1,0,1,0,1,1,0,4,1,4011,1
"783",1997,109,1,1,1955,42,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,702990.5,9,0,2,0,0,0,0,0,0,0,0,0,0.0537515398829689,0,0,0,0,0,0,10,1,0,0,0,0,0,1,0,1,0,1,1,0,5,1,4011,1
"784",1998,109,1,1,1955,43,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,760791.1875,9,0,2,0,0,0,0,0,0,0,0,0,0.657698935990667,0,0,0,0,0,0,10,1,0,0,0,0,0,1,0,1,0,1,1,0,6,1,4011,1
"785",1999,109,1,1,1955,44,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,795146.3125,9,0,2,0,0,0,1,0,0,0,0,0,0.343371462297293,0,0,0,0,0,0,10,1,0,0,0,0,0,1,0,1,0,1,1,0,7,1,4011,1
"786",2000,109,1,1,1955,45,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,796050.75,9,0,7.34961454235912,0,0,0,0,0,0,0,0,0,-0.357058273044209,0.519363969345618,0,0,0,0,0,10,1,0,0,0,0,0,1,0,1,0,1,1,0,8,1,4011,1
"787",2009,109,1,1,1955,54,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,596692.0625,9,0,2,0,0,0,0,0,0,0,0,0,1.45174304894414,1.28673007863888,0,0,0,0,0,10,1,0,0,0,0,0,1,0,1,0,1,1,0,17,1,4011,1
"788",2010,109,1,1,1955,55,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,593633.75,9,0,3.39203022652466,0,0,0,0,0,0,0,0,0,-0.105208245177949,0.775451570494762,0,0,0,0,0,10,1,0,0,0,0,0,1,0,1,0,1,1,0,18,1,4011,1
"789",1993,50,1,0,1955,38,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,696308.053954759,5,1,0.237516879097131,0,0,0,0,0,0,0,0,0,-0.161995984165638,0.601432124475266,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,4012,0.519742012023926
"790",1994,50,1,0,1955,39,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,672135.421036522,5,0,7.90429619317929,0,0,0,0,0,0,0,0,0,0.328452073761445,0.30420146803931,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,2,1,4012,0.519742012023926
"791",1995,50,1,0,1955,40,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,639719.75,5,1,2.80452066598245,0,0,0,0,0,0,0,1,0,0.0049220503352797,-1.56277018408213,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,3,1,4012,1
"792",1996,50,1,0,1955,41,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,661112.3125,5,1,2.83180793950411,0,0,1,0,0,0,0,1,0,0.220134488912802,-0.60140339042862,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,4,1,4012,1
"793",1997,50,1,0,1955,42,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,702990.5,5,1,2.90038410887995,0,0,0,0,0,0,0,1,0,0.368136698949889,0.658150189504943,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,5,1,4012,0.597876012325287
"794",1998,50,1,0,1955,43,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,760791.1875,5,1,4.49661496940312,0,0,0,0,0,0,0,1,0,-0.0495489653503349,-0.169914498055422,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,6,1,4012,0.597876012325287
"795",1999,50,1,0,1955,44,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,795146.3125,5,1,5.2454964234737,0,0,0,0,0,0,0,0,0,0.875964754692192,-0.0479442031115528,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,7,1,4012,1
"796",2000,50,1,0,1955,45,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,796050.75,5,1,1.59317408264738,0,0,0,0,0,0,0,0,0,1.02043936844823,1.18243800889913,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,8,1,4012,1
"797",1993,2,1,0,1947,46,0,1,0,3.90466186338238,1,0,0,1,0,0,3,0,1,0,1,709516.498242325,-2.14757590215585,0,2.50050767333625,0,0,0,1,0,0,0,1,0,0.282034068672127,0.245217427671955,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,4013,1
"798",1994,2,1,0,1947,47,0,1,0,8.3130894223601,1,0,0,1,0,0,3,0,1,0,1,667565.902168296,-0.350315346000297,0,4.91774024937197,0,0,0,0,0,0,0,1,0,0.111154625380836,-0.117639630783265,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2,1,4013,1
"799",1993,68,1,0,1944,49,0,1,0,-6.92271301696816,1,0,1,0,0,0,2.92943617958868,1,0,0,0,747445.492293825,-3.14269289214774,0,4.76622019925623,0,0,0,0,0,1,0,0,0,1.32759527574128,0.0995175806085061,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,4014,1
"800",1994,68,1,0,1944,50,0,1,0,3.31640616449487,1,0,1,0,0,0,3.76127993744699,1,0,0,0,746675.387798622,0.710858385575875,0,3.57946857743803,0,0,0,0,0,1,0,0,0,-0.107239065155681,0.772578651999524,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2,1,4014,1
"801",1993,117,1,0,1936,57,0,1,0,3.02171734321415,0,1,0,0,1,1,1.19753824204717,1,0,0,0,703873.877223244,1,0,3.67944831678715,0,0,0,1,0,0,0,0,0,-0.139876789933371,0.0859961061529735,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,4015,1
"802",1994,117,1,0,1936,58,0,1,0,-5.12315674072195,0,1,0,0,1,1,6.19989148694024,1,0,0,0,662846.908529152,1,0,2.94491124994088,0,0,0,1,0,0,0,0,0,0.478412902959117,-1.98111743395377,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,2,1,4015,1
"803",1993,22,1,1,1931,62,0,0,0,16,1,0,1,0,1,0,0,1,0,0,0,715936.426708057,5,1,7.8652034910284,0,0,0,0,1,0,0,0,0,0.595041440510883,0.834017451888601,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,4016,0.489816009998322
"804",1994,22,1,1,1931,63,0,0,0,16,1,0,1,0,0,0,0,1,0,0,0,594118.67879695,5,1,5.29427676613138,0,0,0,0,1,0,0,0,0,-0.308877295638372,0.0303165629246641,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,4016,0.489816009998322
"805",1995,22,1,1,1931,64,0,0,0,16,1,0,1,0,0,0,0,1,0,0,0,639719.75,5,1,4.93785289192092,0,0,0,0,0,0,0,0,1,0.494389844018528,-0.746641204777677,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,0,4016,0.505586981773376
"806",1996,22,1,1,1931,65,0,0,0,16,1,0,1,0,0,0,0,1,0,0,0,661112.3125,5,1,3.94169781435741,0,0,0,0,0,0,0,0,1,0.226646357380067,-0.280660806461678,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4,0,4016,0.505586981773376
"807",1997,22,1,1,1931,66,0,0,0,16,1,0,1,0,0,0,0,1,0,0,0,702990.5,5,1,3.73356035433213,0,0,0,0,0,0,0,0,1,0.59152484960912,1.47619042738564,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,5,0,4016,0.552761018276215
"808",1998,22,1,1,1931,67,0,0,0,16,1,0,0,1,0,0,0,1,0,0,0,760791.1875,5,1,2.99887953376762,0,0,0,0,0,0,0,0,1,1.17953378213279,1.5236958355668,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,6,0,4016,0.552761018276215
"809",1999,22,1,1,1931,68,0,0,0,16,1,0,1,0,0,0,0,1,0,0,0,795146.3125,5,1,2.34605076620666,0,0,0,0,0,0,0,0,1,0.875964754692192,-0.25352566903601,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,7,0,4016,0.643658995628357
"810",2000,22,1,1,1931,69,0,0,0,16,1,0,1,0,0,0,0,1,0,0,0,796050.75,5,0,2,0,0,0,0,0,0,0,1,0,0.328966509193248,-1.6981921388986,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,8,0,4016,0.643658995628357
"811",1993,27,1,1,1960,33,1,0,0,0.514977461796326,1,0,1,0,0,0,-0.474074931202265,0,1,0,0,683661.704087598,4,1,2.29194233074635,0,0,0,0,1,0,0,0,0,0.400312888719586,0.775457968953686,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,4017,1
"812",1994,27,1,1,1960,34,1,0,0,-0.366095100908688,1,0,1,0,0,0,-0.456820128816439,0,1,0,0,704952.014623736,4,0,4.95087139434232,0,0,0,0,1,0,0,0,0,-0.0997302348229676,1.14913947767742,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,2,1,4017,1
"813",1993,30,0,0,1928,65,0,0,1,4,1,0,1,0,0,1,-2.40328786904054,0,1,1,0,590982.612119041,9,0,5.71775430480879,0,0,0,0,0,1,0,0,0,0.814481533541566,0.876136356216196,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,4018,0.671711027622223
"814",1994,30,0,0,1928,66,0,0,1,4,1,0,1,0,0,1,-1.1132227754984,0,1,1,0,701822.559476373,9,1,1.82255713553632,0,0,0,0,0,1,0,0,0,0.185326205311688,0.136340618941686,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,2,1,4018,0.671711027622223
"815",1995,30,0,0,1928,67,0,0,1,4,1,0,1,0,0,1,0.131778345447431,0,1,1,0,639719.75,9,0,2,0,0,0,0,1,0,0,0,0,0.0174143461221443,-0.880185828839906,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,3,1,4018,0.704110026359558
"816",1996,30,0,0,1928,68,0,0,1,4,1,0,1,0,0,1,0.877545067283328,0,1,1,0,661112.3125,9,0,2,0,0,0,0,1,0,0,0,0,0.516477493083838,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,4,1,4018,0.704110026359558
"817",1997,30,0,0,1928,69,0,0,1,4,1,0,1,0,0,1,1.27254093785729,0,1,1,0,702990.5,9,0,3,0,0,0,0,0,0,0,0,0,0.368136698949889,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,5,1,4018,0.649769008159637
"818",1998,30,0,0,1928,70,0,0,1,4,1,0,1,0,0,1,2.5447990834249,0,1,1,0,760791.1875,9,0,3,0,0,0,0,0,0,0,0,0,1.48636754194027,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,6,1,4018,0.649769008159637
"819",1999,30,0,0,1928,71,0,0,1,4,1,0,1,0,0,1,2.54117746580927,0,1,1,0,795146.3125,9,0,3,0,0,0,0,0,0,0,0,0,0.724125262593841,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,7,1,4018,1
"820",2000,30,0,0,1928,72,0,0,1,4,1,0,1,0,0,1,-0.229077565525182,0,1,1,0,796050.75,9,0,3,0,0,0,0,0,0,0,0,0,0.831396994804476,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,8,1,4018,1
"821",1993,84,1,1,1943,50,0,0,0,0,1,0,0,1,0,0,8,0,1,0,1,651825.413057559,2.90119011848545,0,-0.527718744859724,0,0,0,0,0,1,0,0,0,0.831245476618367,-0.562632231024568,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,1,1,1,1,1,1,4019,1
"822",1994,84,1,1,1943,51,0,0,0,0,1,0,0,1,0,0,8,0,1,0,1,659098.547798307,7.31576359808741,0,1.01419619705408,0,0,0,1,0,1,0,0,0,0.610393919452999,-1.01095727673627,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,1,1,1,1,2,1,4019,1
"823",1995,84,1,1,1943,52,0,0,0,0,1,0,0,1,0,0,8,0,1,0,1,639719.75,5.20990507840141,0,4.80313120343135,0,0,1,1,0,1,0,0,0,0.318202855283547,0.673693869166015,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,1,1,1,1,3,1,4019,1
"824",1996,84,1,1,1943,53,0,0,0,0,1,0,0,1,0,0,8,0,1,0,1,661112.3125,1.67326304543235,0,4,0,0,0,1,0,1,0,0,0,0.547363213930323,1.7404065851499,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,1,1,1,1,4,1,4019,1
"825",1997,84,1,1,1943,54,0,0,0,0,1,0,0,1,0,0,8,0,1,0,1,702990.5,1.99499388443672,0,4,0,0,0,0,0,0,0,0,0,0.206882079300982,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,1,1,1,5,1,4019,1
"826",1998,84,1,1,1943,55,0,0,0,0,1,0,0,1,0,0,8,0,1,0,1,760791.1875,5.76355805916119,0,4,0,0,0,0,0,0,0,0,0,0.213441665403897,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,1,1,1,6,1,4019,1
"827",1999,84,1,1,1943,56,0,0,0,0,1,0,0,1,0,0,8,0,1,0,1,795146.3125,5.5225828114828,0,4,0,0,0,0,0,0,0,0,0,0.495210954395645,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,1,1,1,7,1,4019,1
"828",2000,84,1,1,1943,57,0,0,0,0,1,0,0,1,0,0,8,0,1,0,1,796050.75,5.28776878461668,0,3,0,0,0,1,0,0,0,0,0,0.1068242990017,-1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,1,1,1,8,1,4019,1
"829",1993,88,1,1,1936,57,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,757876.145906905,0,0,2.42751271186344,0,0,0,0,0,0,0,0,0,0.647737737792273,0.741929400455999,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,4020,0.617932975292206
"830",1994,88,1,1,1936,58,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,694451.052320255,0,0,4.23138592331467,0,0,0,1,1,0,0,0,0,0.888567786459157,0.897302864220963,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,2,1,4020,0.617932975292206
"831",1995,88,1,1,1936,59,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,639719.75,0,0,1,0,0,0,1,0,0,0,0,0,0.511207604497497,-0.296896479749146,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,3,1,4020,0.630940020084381
"832",1996,88,1,1,1936,60,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,661112.3125,0,0,1,0,0,0,0,1,0,0,0,0,1.12824001011151,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,4,1,4020,0.630940020084381
"833",1997,88,1,1,1936,61,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,702990.5,0,0,1,0,0,0,0,1,0,0,0,0,0.421888238832858,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,5,1,4020,1
"834",1998,88,1,1,1936,62,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,760791.1875,0,0,1,0,0,0,0,1,0,0,0,0,0.909126252605633,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,6,1,4020,1
"835",1999,88,1,1,1936,63,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,795146.3125,0,0,1,0,0,0,0,1,0,0,0,0,0.228914308198196,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,7,1,4020,1
"836",2000,88,1,1,1936,64,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,796050.75,0,0,1,0,0,0,0,1,0,0,0,0,0.834538671662504,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,8,1,4020,1
"837",1993,85,1,1,1956,37,1,0,0,-1.89551507795635,1,0,0,0,0,0,-0.138084398266233,1,0,0,0,770711.539523358,-0.708233903431663,0,1.31421890575677,0,0,0,0,0,0,0,0,0,1.18201968101202,0.811931687636842,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,4021,1
"838",1994,85,1,1,1956,38,1,0,0,4.20642945477697,1,0,1,0,0,0,0.087974851625638,1,0,0,0,786716.378817181,-4.04073573523296,0,3.40604536049254,0,0,0,1,0,0,0,0,0,0.95584307741776,-0.743021772440467,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,2,1,4021,1
"839",1993,63,1,0,1960,33,0,0,0,4.57847557971568,1,0,1,0,0,0,-0.412706831004246,1,0,0,0,792733.519283294,-2.49803344073612,0,1.65280681634275,0,0,0,0,0,1,0,0,0,-0.195293534133161,-1.55155660768285,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4022,1
"840",1994,63,1,0,1960,34,0,0,0,8.28448219958456,1,0,1,0,0,0,-0.929664605685297,1,0,0,0,717655.394489992,-1.18522103943963,0,2.0654964399155,0,0,0,0,0,1,0,0,0,0.260718321944052,-0.613823987259511,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4022,1
"841",1995,63,1,0,1960,35,0,0,0,-5.30867340520324,1,0,1,0,0,0,2.85049470877408,1,0,0,0,639719.75,2.66503752614757,0,2,0,0,1,0,0,1,0,0,0,0.134242642886527,-1.40528035646597,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4022,1
"842",1996,63,1,0,1960,36,0,0,0,4.42238931145023,1,0,1,0,0,0,0.654739190818719,1,0,0,0,661112.3125,1.19882348248932,0,3.83300582710175,0,0,0,1,0,1,0,0,0,0.00712068143394207,0.393245100673285,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4022,1
"843",1993,20,1,1,1956,37,1,0,0,-1.43306311204562,1,0,1,0,0,0,3,1,0,0,0,754702.536780361,-3.72238196231362,0,2.85950272579865,0,0,0,0,1,0,0,1,0,0.314750315007472,-1.24277402160539,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,4023,1
"844",1994,20,1,1,1956,38,1,0,0,0.361929506823356,1,0,1,0,0,1,3,1,0,0,0,807601.994605896,-6.89442433977541,0,3.92080945969106,0,0,0,0,1,0,0,0,1,0.840831095940412,-0.512075700711742,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,4023,1
"845",1995,20,1,1,1956,39,1,0,0,1.74162097022969,1,0,1,0,0,0,3,1,0,0,0,639719.75,-1.33137635160058,0,2,0,0,1,1,0,0,0,0,1,0.683011381145537,0.452943068943554,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,0,4023,1
"846",1996,20,1,1,1956,40,1,0,0,3.84534265046274,1,0,1,0,0,1,3,1,0,0,0,661112.3125,-5.10972310285167,1,2.70369391645106,0,0,1,1,0,0,0,0,1,0.826340169549759,-0.302837075632491,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4,0,4023,1
"847",2001,94,1,0,1938,63,0,0,0,6.26560187974753,1,0,0,1,0,1,11,0,0,0,0,695072.154882754,2.07166119967875,0,2,0,0,0,0,0,0,0,1,0,0.481096144070399,0.55868237032639,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,4025,1
"848",2002,94,1,0,1938,64,0,0,0,12.006841857034,1,0,0,1,0,1,11,0,0,0,0,541898.4375,-0.162666989926693,0,2,0,0,0,0,0,0,0,1,0,-0.384089392210653,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,4025,1
"849",2003,94,1,0,1938,65,0,0,0,5.52177794399832,1,0,0,1,0,1,11,0,0,0,0,563764.1875,1.85744853734105,0,2,0,0,0,0,0,0,0,0,0,0.393297245672079,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,0,4025,1
"850",2004,94,1,0,1938,66,0,0,0,11.0221831628967,1,0,0,1,0,1,11,0,0,0,0,597293.4375,0.946452875198946,0,2,0,0,0,0,0,0,0,0,0,0.903051884262108,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4,0,4025,1
"851",2005,94,1,0,1938,67,0,0,0,4.12283216353123,1,0,0,1,0,1,11,0,0,0,0,634961.3125,0.131534459672758,0,2,0,0,0,0,0,0,0,0,0,0.661012434140069,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,5,0,4025,1
"852",2006,94,1,0,1938,68,0,0,0,6.32445258869082,1,0,0,1,0,1,11,0,0,0,0,657136.4375,3.37386413966245,0,2,0,0,0,0,0,0,0,0,0,0.885643517011421,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,0,4025,1
"853",2007,94,1,0,1938,69,0,0,0,1.33265973015862,1,0,0,1,0,1,11,0,0,0,0,661066.5625,3.0885721741627,0,2,0,0,0,1,1,0,0,0,0,0.237751754003516,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,7,0,4025,1
"854",2008,94,1,0,1938,70,0,0,0,6.15853055402453,1,0,0,1,0,1,11,0,0,0,0,620882,4.30330010945417,0,1.67575073845227,0,0,0,1,1,0,0,0,0,0.0516463324946992,1.20033665909914,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,8,0,4025,1
"855",1993,26,1,0,1932,61,0,0,1,2,1,0,1,0,0,1,6.59459838745373,1,0,0,0,715587.293990282,0.628208491791538,1,3.36859731228205,0,0,0,0,0,1,0,0,0,0.379737865115664,-1.23942583131785,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,4026,1
"856",1994,26,1,0,1932,62,0,0,1,2,1,0,1,0,0,0,-2.36834937131208,1,0,0,0,711997.142143989,0.0546858525848096,0,7.3126972724883,0,0,0,0,0,1,0,0,0,-0.576168068981477,2.07992365199339,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,2,1,4026,1
"857",1993,44,1,1,1959,34,0,0,0,0,1,0,1,0,0,0,8.44918394845345,0,1,0,1,672054.206718385,0,0,6.71862814632604,0,0,0,0,0,0,0,1,0,0.510514731600455,1.54989721800259,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,4027,0.557609021663666
"858",1994,44,1,1,1959,35,0,0,0,0,1,0,1,0,0,1,10.7041296151919,0,1,0,1,718109.121387455,0,0,3.30755850944903,0,0,0,0,0,0,0,1,0,1.25145354389777,0.449448967855733,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,2,1,4027,0.557609021663666
"859",1995,44,1,1,1959,36,0,0,0,0,1,0,1,0,0,1,3.67374981996564,0,1,0,1,639719.75,0,0,1,0,0,0,0,0,0,1,0,0,0.414607969426121,0.0833501911375198,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,3,1,4027,0.65261298418045
